time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
128.74,0.910084,3.05339,2.7491,0.869572,3.05791,2.71377,0.848007,3.05872,2.83519,0.869696,3.0579,2.71308,0.0407642,0.0353344,0.0623053,0.0860858,0.040639,0.0360168
128.766,0.910028,3.05368,2.7501,0.868161,3.05856,2.71377,0.846413,3.05922,2.83519,0.868282,3.05854,2.71308,0.0421502,0.0363344,0.0638558,0.0850858,0.0420277,0.0370168
128.79,0.909216,3.05391,2.7462,0.868033,3.05862,2.71377,0.846268,3.05927,2.83519,0.868154,3.0586,2.71308,0.0414513,0.0324344,0.0631754,0.0889858,0.0413291,0.0331168
128.8,0.908195,3.05424,2.7425,0.867616,3.05881,2.71377,0.845797,3.05942,2.83519,0.867737,3.05879,2.71308,0.0408353,0.0287344,0.0626124,0.0926858,0.0407138,0.0294168
128.828,0.906989,3.05465,2.7397,0.866558,3.05929,2.71377,0.844601,3.05979,2.83519,0.866677,3.05928,2.71308,0.0406963,0.0259344,0.0625994,0.0954858,0.0405768,0.0266168
128.84,0.905778,3.05504,2.7374,0.866237,3.05944,2.71377,0.844239,3.05991,2.83519,0.866356,3.05942,2.71308,0.0397844,0.0236344,0.0617314,0.0977858,0.0396654,0.0243168
128.862,0.904823,3.05537,2.7354,0.865725,3.05967,2.71377,0.843659,3.06009,2.83519,0.865842,3.05966,2.71308,0.0393346,0.0216344,0.0613461,0.0997858,0.0392166,0.0223168
128.885,0.904196,3.05562,2.734,0.864603,3.06018,2.71377,0.842391,3.06049,2.83519,0.864719,3.06017,2.71308,0.0398552,0.0202344,0.0619969,0.101186,0.0397391,0.0209168
128.916,0.903793,3.05577,2.7328,0.864026,3.06044,2.71377,0.841739,3.0607,2.83519,0.864141,3.06044,2.71308,0.0400411,0.0190344,0.0622498,0.102386,0.039926,0.0197168
128.919,0.90347,3.05589,2.7321,0.863161,3.06084,2.71377,0.840761,3.06101,2.83519,0.863275,3.06083,2.71308,0.0406113,0.0183344,0.0629177,0.103086,0.0404978,0.0190168
128.946,0.902992,3.05609,2.7329,0.863033,3.0609,2.71377,0.840616,3.06105,2.83519,0.863146,3.06089,2.71308,0.0402471,0.0191344,0.0625734,0.102286,0.0401338,0.0198168
128.96,0.90225,3.05638,2.7349,0.862425,3.06117,2.71377,0.839928,3.06127,2.83519,0.862537,3.06117,2.71308,0.040113,0.0211344,0.0625141,0.100286,0.0400007,0.0218168
128.992,0.901331,3.05684,2.738,0.861496,3.0616,2.71377,0.838877,3.06161,2.83519,0.861607,3.06159,2.71308,0.0401176,0.0242344,0.0626352,0.0971858,0.0400069,0.0249168
129.023,0.900328,3.05744,2.7415,0.860536,3.06204,2.71377,0.83779,3.06195,2.83519,0.860645,3.06203,2.71308,0.0400575,0.0277344,0.0627007,0.0936858,0.0399483,0.0284168
129.033,0.898426,3.05858,2.7437,0.859959,3.0623,2.71377,0.837138,3.06216,2.83519,0.860068,3.0623,2.71308,0.0386454,0.0299344,0.0613919,0.0914858,0.038537,0.0306168
129.075,0.897683,3.059,2.7425,0.858647,3.0629,2.71377,0.835653,3.06263,2.83519,0.858754,3.0629,2.71308,0.0392298,0.0287344,0.0621367,0.0926858,0.0391235,0.0294168
129.087,0.897047,3.05912,2.7397,0.858455,3.06298,2.71377,0.835435,3.06269,2.83519,0.858562,3.06298,2.71308,0.0387842,0.0259344,0.0617152,0.0954858,0.0386783,0.0266168
129.097,0.896423,3.05903,2.7366,0.858065,3.06316,2.71377,0.834993,3.06283,2.83519,0.858171,3.06316,2.71308,0.0385802,0.0228344,0.0615482,0.0985858,0.0384749,0.0235168
129.122,0.895874,3.05895,2.7346,0.85685,3.06372,2.71377,0.833617,3.06327,2.83519,0.856954,3.06372,2.71308,0.0393136,0.0208344,0.0624065,0.100586,0.0392105,0.0215168
129.142,0.895298,3.05903,2.7337,0.856423,3.06391,2.71377,0.833134,3.06342,2.83519,0.856527,3.06391,2.71308,0.0391799,0.0199344,0.0623195,0.101486,0.0390775,0.0206168
129.195,0.894597,3.05937,2.7337,0.854914,3.0646,2.71377,0.831423,3.06396,2.83519,0.855015,3.0646,2.71308,0.0400259,0.0199344,0.0633401,0.101486,0.0399259,0.0206168
129.209,0.893814,3.05992,2.7342,0.854618,3.06473,2.71377,0.831088,3.06407,2.83519,0.85472,3.06474,2.71308,0.0394896,0.0204344,0.0628621,0.100986,0.0393899,0.0211168
129.234,0.892884,3.06052,2.7347,0.853568,3.06521,2.71377,0.829899,3.06445,2.83519,0.853668,3.06522,2.71308,0.039594,0.0209344,0.0631071,0.100486,0.0394958,0.0216168
129.242,0.890794,3.06175,2.7376,0.853208,3.06538,2.71377,0.82949,3.06458,2.83519,0.853307,3.06539,2.71308,0.0377612,0.0238344,0.0613698,0.0975858,0.037663,0.0245168
129.266,0.889919,3.06223,2.7401,0.852093,3.06589,2.71377,0.828225,3.06498,2.83519,0.85219,3.0659,2.71308,0.0380021,0.0263344,0.0617544,0.0950858,0.0379056,0.0270168
129.287,0.889181,3.06255,2.7419,0.851863,3.06599,2.71377,0.827965,3.06506,2.83519,0.851961,3.066,2.71308,0.0374769,0.0281344,0.0612678,0.0932858,0.0373807,0.0288168
129.3,0.888543,3.06274,2.7424,0.850912,3.06642,2.71377,0.826887,3.0654,2.83519,0.851009,3.06643,2.71308,0.0378102,0.0286344,0.0617132,0.0927858,0.0377154,0.0293168
129.323,0.887896,3.0629,2.7416,0.850748,3.0665,2.71377,0.826701,3.06546,2.83519,0.850845,3.06651,2.71308,0.0373212,0.0278344,0.0612483,0.0935858,0.0372266,0.0285168
129.341,0.887185,3.06309,2.7401,0.849437,3.0671,2.71377,0.825213,3.06593,2.83519,0.849532,3.06711,2.71308,0.0379597,0.0263344,0.0620362,0.0950858,0.0378672,0.0270168
129.374,0.886435,3.06327,2.7385,0.848913,3.06734,2.71377,0.824619,3.06612,2.83519,0.849007,3.06735,2.71308,0.0377416,0.0247344,0.0618818,0.0966858,0.0376499,0.0254168
129.395,0.88565,3.06347,2.7377,0.84852,3.06751,2.71377,0.824172,3.06626,2.83519,0.848613,3.06753,2.71308,0.0373501,0.0239344,0.0615412,0.0974858,0.0372589,0.0246168
129.431,0.884073,3.06413,2.7377,0.846817,3.06829,2.71377,0.822239,3.06687,2.83519,0.846908,3.06831,2.71308,0.037488,0.0239344,0.0618951,0.0974858,0.0373992,0.0246168
129.448,0.882367,3.06526,2.7409,0.845998,3.06866,2.71377,0.821309,3.06716,2.83519,0.846088,3.06868,2.71308,0.0365273,0.0271344,0.0610871,0.0942858,0.0364392,0.0278168
129.484,0.881602,3.06587,2.7421,0.844853,3.06919,2.71377,0.820008,3.06757,2.83519,0.844941,3.06921,2.71308,0.0368983,0.0283344,0.0616176,0.0930858,0.0368116,0.0290168
129.508,0.880938,3.06627,2.7423,0.844591,3.06931,2.71377,0.81971,3.06767,2.83519,0.844679,3.06933,2.71308,0.0364739,0.0285344,0.0612438,0.0928858,0.0363873,0.0292168
129.519,0.880233,3.06638,2.7416,0.844291,3.06944,2.71377,0.81937,3.06778,2.83519,0.844379,3.06946,2.71308,0.0360717,0.0278344,0.0608787,0.0935858,0.0359856,0.0285168
129.529,0.879401,3.06641,2.741,0.84305,3.07001,2.71377,0.817959,3.06822,2.83519,0.843136,3.07003,2.71308,0.036529,0.0272344,0.0614688,0.0941858,0.0364449,0.0279168
129.562,0.878548,3.0666,2.7412,0.842714,3.07016,2.71377,0.817577,3.06834,2.83519,0.842801,3.07018,2.71308,0.0360112,0.0274344,0.060996,0.0939858,0.0359276,0.0281168
129.586,0.877708,3.06699,2.7417,0.841507,3.07071,2.71377,0.816205,3.06878,2.83519,0.841592,3.07074,2.71308,0.0363917,0.0279344,0.0615294,0.0934858,0.0363098,0.0286168
129.61,0.875868,3.06784,2.7405,0.840132,3.07134,2.71377,0.814641,3.06927,2.83519,0.840216,3.07137,2.71308,0.0359056,0.0267344,0.0612432,0.0946858,0.0358253,0.0274168
129.655,0.874936,3.06819,2.7395,0.839864,3.07146,2.71377,0.814336,3.06937,2.83519,0.839947,3.07149,2.71308,0.0352237,0.0257344,0.0606116,0.0956858,0.0351436,0.0264168
129.657,0.874122,3.0685,2.7384,0.838926,3.07189,2.71377,0.813268,3.06971,2.83519,0.839008,3.07192,2.71308,0.035359,0.0246344,0.0608663,0.0967858,0.0352803,0.0253168
129.768,0.871296,3.07029,2.7424,0.835279,3.07355,2.71377,0.809111,3.07102,2.83519,0.835356,3.07359,2.71308,0.0361652,0.0286344,0.0621892,0.0927858,0.036091,0.0293168
129.798,0.869303,3.07087,2.7447,0.83471,3.07381,2.71377,0.808463,3.07123,2.83519,0.834787,3.07385,2.71308,0.0347181,0.0309344,0.0608415,0.0904858,0.0346444,0.0316168
129.829,0.868245,3.07124,2.7449,0.833654,3.07429,2.71377,0.807258,3.07161,2.83519,0.83373,3.07433,2.71308,0.0347253,0.0311344,0.0609888,0.0902858,0.0346531,0.0318168
129.842,0.867274,3.07168,2.7444,0.833483,3.07437,2.71377,0.807062,3.07167,2.83519,0.833559,3.07441,2.71308,0.0338985,0.0306344,0.060212,0.0907858,0.0338261,0.0313168
129.869,0.866394,3.07204,2.7426,0.832627,3.07476,2.71377,0.806085,3.07198,2.83519,0.832701,3.0748,2.71308,0.0338769,0.0288344,0.0603096,0.0925858,0.0338058,0.0295168
129.89,0.86561,3.07235,2.7399,0.831668,3.0752,2.71377,0.80499,3.07233,2.83519,0.831741,3.07524,2.71308,0.0340614,0.0261344,0.0606197,0.0952858,0.0339916,0.0268168
129.91,0.864976,3.0726,2.7372,0.831155,3.07543,2.71377,0.804404,3.07251,2.83519,0.831227,3.07547,2.71308,0.0339393,0.0234344,0.0605717,0.0979858,0.0338701,0.0241168
129.92,0.864387,3.07274,2.7354,0.830059,3.07593,2.71377,0.803153,3.07291,2.83519,0.830131,3.07597,2.71308,0.0344757,0.0216344,0.0612341,0.0997858,0.0344083,0.0223168
129.951,0.86381,3.07291,2.7352,0.829546,3.07617,2.71377,0.802567,3.07309,2.83519,0.829617,3.07621,2.71308,0.0344179,0.0214344,0.0612433,0.0999858,0.0343513,0.0221168
129.962,0.863286,3.07322,2.7366,0.829306,3.07628,2.71377,0.802293,3.07318,2.83519,0.829377,3.07632,2.71308,0.0341162,0.0228344,0.0609923,0.0985858,0.0340496,0.0235168
129.981,0.862661,3.07363,2.739,0.828246,3.07676,2.71377,0.801081,3.07356,2.83519,0.828315,3.0768,2.71308,0.0345579,0.0252344,0.06158,0.0961858,0.0344926,0.0259168
130,0.861976,3.07416,2.742,0.827835,3.07695,2.71377,0.800612,3.07371,2.83519,0.827904,3.07699,2.71308,0.0342552,0.0282344,0.0613656,0.0931858,0.03419,0.0289168
130.032,0.861213,3.07474,2.7448,0.826741,3.07745,2.71377,0.799361,3.07411,2.83519,0.826808,3.07749,2.71308,0.0345791,0.0310344,0.0618552,0.0903858,0.0345151,0.0317168
130.044,0.860328,3.07531,2.7475,0.826467,3.07757,2.71377,0.799049,3.07421,2.83519,0.826534,3.07762,2.71308,0.0339361,0.0337344,0.0612887,0.0876858,0.0338718,0.0344168
130.063,0.859254,3.07586,2.7483,0.825236,3.07813,2.71377,0.797641,3.07465,2.83519,0.825302,3.07818,2.71308,0.0340938,0.0345344,0.0616245,0.0868858,0.0340311,0.0352168
130.093,0.858137,3.07631,2.7472,0.824757,3.07835,2.71377,0.797094,3.07482,2.83519,0.824823,3.0784,2.71308,0.0334425,0.0334344,0.0610613,0.0879858,0.03338,0.0341168
130.102,0.857151,3.07662,2.745,0.824518,3.07846,2.71377,0.796821,3.07491,2.83519,0.824583,3.07851,2.71308,0.0326848,0.0312344,0.0603551,0.0901858,0.0326223,0.0319168
130.124,0.856287,3.07684,2.7415,0.823445,3.07895,2.71377,0.795593,3.0753,2.83519,0.823509,3.079,2.71308,0.0329095,0.0277344,0.0607127,0.0936858,0.0328487,0.0284168
130.164,0.855703,3.07693,2.7386,0.822605,3.07933,2.71377,0.794632,3.0756,2.83519,0.822668,3.07938,2.71308,0.0331848,0.0248344,0.0610851,0.0965858,0.0331254,0.0255168
130.175,0.854889,3.07709,2.7366,0.82201,3.0796,2.71377,0.793952,3.07582,2.83519,0.822073,3.07965,2.71308,0.0329745,0.0228344,0.0609504,0.0985858,0.032916,0.0235168
130.205,0.854361,3.07737,2.7372,0.820494,3.08029,2.71377,0.792217,3.07637,2.83519,0.820555,3.08035,2.71308,0.0339923,0.0234344,0.0621517,0.0979858,0.0339361,0.0241168
130.225,0.85357,3.07778,2.7382,0.820215,3.08042,2.71377,0.791898,3.07647,2.83519,0.820276,3.08047,2.71308,0.0334592,0.0244344,0.0616858,0.0969858,0.033403,0.0251168
130.246,0.852589,3.07818,2.7387,0.817704,3.08157,2.71377,0.789023,3.07738,2.83519,0.817762,3.08162,2.71308,0.0350493,0.0249344,0.0635711,0.0964858,0.034997,0.0256168
130.274,0.851595,3.07862,2.739,0.817425,3.08169,2.71377,0.788704,3.07748,2.83519,0.817483,3.08175,2.71308,0.0343079,0.0252344,0.0629017,0.0961858,0.0342554,0.0259168
130.286,0.85068,3.07911,2.7401,0.816867,3.08195,2.71377,0.788065,3.07768,2.83519,0.816924,3.08201,2.71308,0.0339319,0.0263344,0.0626313,0.0950858,0.0338798,0.0270168
130.307,0.849854,3.07971,2.7407,0.814748,3.08291,2.71377,0.785638,3.07845,2.83519,0.814803,3.08297,2.71308,0.0352514,0.0269344,0.0642282,0.0944858,0.0352021,0.0276168
130.327,0.849164,3.08023,2.7413,0.814525,3.08302,2.71377,0.785382,3.07853,2.83519,0.814579,3.08308,2.71308,0.0347514,0.0275344,0.063805,0.0938858,0.0347017,0.0282168
130.347,0.848503,3.08055,2.7416,0.812852,3.08378,2.71377,0.783466,3.07914,2.83519,0.812905,3.08384,2.71308,0.0357961,0.0278344,0.0650521,0.0935858,0.0357489,0.0285168
130.361,0.84772,3.08072,2.7414,0.812183,3.08408,2.71377,0.782699,3.07938,2.83519,0.812235,3.08415,2.71308,0.0356961,0.0276344,0.0650345,0.0937858,0.0356499,0.0283168
130.378,0.846773,3.08086,2.7406,0.811458,3.08441,2.71377,0.781869,3.07964,2.83519,0.81151,3.08448,2.71308,0.0354927,0.0268344,0.064915,0.0945858,0.0354477,0.0275168
130.398,0.845977,3.08113,2.7394,0.809619,3.08525,2.71377,0.779761,3.08031,2.83519,0.809669,3.08532,2.71308,0.0365907,0.0256344,0.0662211,0.0957858,0.0365486,0.0263168
130.429,0.84534,3.08138,2.7394,0.808894,3.08558,2.71377,0.77893,3.08057,2.83519,0.808943,3.08565,2.71308,0.0366866,0.0256344,0.0664141,0.0957858,0.0366455,0.0263168
130.439,0.844632,3.08167,2.7401,0.807167,3.08637,2.71377,0.77695,3.0812,2.83519,0.807214,3.08644,2.71308,0.0377591,0.0263344,0.067683,0.0950858,0.0377207,0.0270168
130.463,0.843763,3.08207,2.741,0.806888,3.0865,2.71377,0.776631,3.0813,2.83519,0.806936,3.08657,2.71308,0.037139,0.0272344,0.0671365,0.0941858,0.0371004,0.0279168
130.49,0.842588,3.08262,2.7421,0.804549,3.08757,2.71377,0.773948,3.08215,2.83519,0.804594,3.08764,2.71308,0.0383586,0.0283344,0.0686415,0.0930858,0.0383234,0.0290168
130.52,0.839527,3.08419,2.7407,0.803435,3.08807,2.71377,0.77267,3.08255,2.83519,0.803479,3.08815,2.71308,0.0363011,0.0269344,0.0668772,0.0944858,0.0362654,0.0276168
130.551,0.838023,3.08503,2.7398,0.801709,3.08886,2.71377,0.77069,3.08318,2.83519,0.801752,3.08894,2.71308,0.0365151,0.0260344,0.0673587,0.0953858,0.036481,0.0267168
130.571,0.836523,3.08575,2.7387,0.801041,3.08916,2.71377,0.769923,3.08342,2.83519,0.801083,3.08924,2.71308,0.0356465,0.0249344,0.0666405,0.0964858,0.0356123,0.0256168
130.592,0.834952,3.08618,2.7367,0.799371,3.08993,2.71377,0.768007,3.08403,2.83519,0.799412,3.09001,2.71308,0.0357771,0.0229344,0.0669797,0.0984858,0.0357455,0.0236168
130.622,0.831719,3.08647,2.7304,0.7967,3.09114,2.71377,0.764941,3.085,2.83519,0.796738,3.09123,2.71308,0.0353292,0.0166344,0.0667946,0.104786,0.0353027,0.0173168
130.653,0.829338,3.08723,2.7293,0.795643,3.09163,2.71377,0.763727,3.08538,2.83519,0.79568,3.09171,2.71308,0.0339796,0.0155344,0.0656369,0.105886,0.033954,0.0162168
130.67,0.828407,3.08807,2.7306,0.793975,3.09239,2.71377,0.761811,3.08599,2.83519,0.79401,3.09247,2.71308,0.0347018,0.0168344,0.0666292,0.104586,0.0346776,0.0175168
130.7,0.827432,3.08905,2.7328,0.793252,3.09272,2.71377,0.76098,3.08625,2.83519,0.793287,3.0928,2.71308,0.0343755,0.0190344,0.0665108,0.102386,0.0343504,0.0197168
130.713,0.826229,3.08991,2.7352,0.791529,3.0935,2.71377,0.759,3.08688,2.83519,0.791562,3.09359,2.71308,0.0348847,0.0214344,0.067297,0.0999858,0.034861,0.0221168
130.764,0.823307,3.0908,2.7349,0.788918,3.09469,2.71377,0.755998,3.08783,2.83519,0.788949,3.09479,2.71308,0.0346084,0.0211344,0.0673747,0.100286,0.0345883,0.0218168
130.795,0.820864,3.09129,2.7326,0.787807,3.0952,2.71377,0.75472,3.08823,2.83519,0.787837,3.09529,2.71308,0.0332871,0.0188344,0.0662147,0.102586,0.0332687,0.0195168
130.815,0.819852,3.09184,2.7335,0.786086,3.09598,2.71377,0.75274,3.08886,2.83519,0.786114,3.09608,2.71308,0.0340198,0.0197344,0.0671779,0.101686,0.0340037,0.0204168
130.842,0.818914,3.09269,2.7361,0.785475,3.09626,2.71377,0.752037,3.08908,2.83519,0.785503,3.09636,2.71308,0.0336289,0.0223344,0.0669747,0.0990858,0.0336117,0.0230168
130.866,0.817938,3.0937,2.7393,0.784532,3.09669,2.71377,0.750951,3.08942,2.83519,0.784559,3.09679,2.71308,0.0335392,0.0255344,0.0671231,0.0958858,0.0335213,0.0262168
130.886,0.816789,3.09456,2.7407,0.7827,3.09753,2.71377,0.748843,3.09009,2.83519,0.782726,3.09763,2.71308,0.034218,0.0269344,0.0680932,0.0944858,0.0342018,0.0276168
130.937,0.814022,3.09511,2.7365,0.780259,3.09864,2.71377,0.746033,3.09098,2.83519,0.780282,3.09874,2.71308,0.0339466,0.0227344,0.0681149,0.0986858,0.0339346,0.0234168
130.957,0.811,3.09517,2.7307,0.779206,3.09912,2.71377,0.744819,3.09136,2.83519,0.779228,3.09923,2.71308,0.0320387,0.0169344,0.0662907,0.104486,0.0320298,0.0176168
130.978,0.809736,3.09583,2.7312,0.77732,3.09998,2.71377,0.742647,3.09205,2.83519,0.77734,3.10009,2.71308,0.0326799,0.0174344,0.0671954,0.103986,0.0326734,0.0181168
131.018,0.808684,3.09682,2.7337,0.775712,3.10071,2.71377,0.740794,3.09264,2.83519,0.775731,3.10082,2.71308,0.0332005,0.0199344,0.0680179,0.101486,0.0331946,0.0206168
131.039,0.807767,3.10017,2.7432,0.77477,3.10114,2.71377,0.739709,3.09298,2.83519,0.774788,3.10125,2.71308,0.0330109,0.0294344,0.0684373,0.0919858,0.0329962,0.0301168
131.059,0.807216,3.10053,2.7435,0.773052,3.10193,2.71377,0.737728,3.09361,2.83519,0.773068,3.10204,2.71308,0.0341928,0.0297344,0.0698312,0.0916858,0.0341809,0.0304168
131.077,0.80662,3.10077,2.7433,0.772886,3.102,2.71377,0.737537,3.09367,2.83519,0.772902,3.10212,2.71308,0.0337573,0.0295344,0.069448,0.0918858,0.033745,0.0302168
131.08,0.805961,3.10093,2.7427,0.772719,3.10208,2.71377,0.737345,3.09373,2.83519,0.772736,3.10219,2.71308,0.0332615,0.0289344,0.0689925,0.0924858,0.0332492,0.0296168
131.089,0.805224,3.10102,2.7419,0.772221,3.10231,2.71377,0.73677,3.09391,2.83519,0.772236,3.10242,2.71308,0.0330287,0.0281344,0.0688219,0.0932858,0.0330174,0.0288168
131.11,0.803591,3.10109,2.7399,0.77017,3.10324,2.71377,0.734407,3.09466,2.83519,0.770185,3.10336,2.71308,0.0334896,0.0261344,0.069483,0.0952858,0.0334831,0.0268168
131.141,0.800657,3.10181,2.7386,0.769395,3.1036,2.71377,0.733512,3.09494,2.83519,0.769408,3.10371,2.71308,0.0313129,0.0248344,0.0674957,0.0965858,0.0313063,0.0255168
131.172,0.800102,3.10218,2.7392,0.768342,3.10408,2.71377,0.732299,3.09532,2.83519,0.768355,3.10419,2.71308,0.0318165,0.0254344,0.0681498,0.0959858,0.0318112,0.0261168
131.182,0.798802,3.10362,2.7423,0.76801,3.10423,2.71377,0.731915,3.09544,2.83519,0.768022,3.10434,2.71308,0.0307983,0.0285344,0.067385,0.0928858,0.0307887,0.0292168
131.203,0.798404,3.10413,2.7432,0.766404,3.10496,2.71377,0.730063,3.09603,2.83519,0.766415,3.10508,2.71308,0.0320107,0.0294344,0.0688194,0.0919858,0.0320032,0.0301168
131.217,0.797962,3.10459,2.7439,0.766238,3.10503,2.71377,0.729871,3.09609,2.83519,0.766248,3.10515,2.71308,0.0317275,0.0301344,0.0686193,0.0912858,0.0317188,0.0308168
131.243,0.795294,3.10565,2.7433,0.763912,3.1061,2.71377,0.727188,3.09694,2.83519,0.763921,3.10622,2.71308,0.0313849,0.0295344,0.0686609,0.0918858,0.0313782,0.0302168
131.304,0.790836,3.1061,2.7368,0.760757,3.10753,2.71377,0.723547,3.09809,2.83519,0.760763,3.10766,2.71308,0.0301127,0.0230344,0.0677632,0.0983858,0.0301131,0.0237168
131.325,0.789839,3.10671,2.7379,0.760038,3.10786,2.71377,0.722717,3.09835,2.83519,0.760043,3.10799,2.71308,0.0298227,0.0241344,0.0676407,0.0972858,0.0298227,0.0248168
131.335,0.788938,3.10767,2.7401,0.758157,3.10872,2.71377,0.720545,3.09904,2.83519,0.75816,3.10885,2.71308,0.0307994,0.0263344,0.068935,0.0950858,0.0308005,0.0270168
131.375,0.78725,3.10923,2.7436,0.757161,3.10917,2.71377,0.719395,3.09941,2.83519,0.757164,3.1093,2.71308,0.0300885,0.0298344,0.0685627,0.0915858,0.0300858,0.0305168
131.396,0.785942,3.10992,2.7441,0.755281,3.11003,2.71377,0.717223,3.10009,2.83519,0.755283,3.11016,2.71308,0.0306612,0.0303344,0.0694192,0.0910858,0.0306609,0.0310168
131.426,0.783778,3.11029,2.741,0.754452,3.11041,2.71377,0.716265,3.1004,2.83519,0.754453,3.11054,2.71308,0.0293258,0.0272344,0.0682338,0.0941858,0.0293263,0.0279168
131.457,0.782406,3.11034,2.7386,0.752905,3.11111,2.71377,0.714476,3.10096,2.83519,0.752904,3.11125,2.71308,0.0295118,0.0248344,0.0685743,0.0965858,0.0295167,0.0255168
131.461,0.781763,3.1104,2.7378,0.752739,3.11119,2.71377,0.714285,3.10102,2.83519,0.752738,3.11133,2.71308,0.0290355,0.0240344,0.0681271,0.0973858,0.0290408,0.0247168
131.464,0.781113,3.11053,2.7374,0.752573,3.11127,2.71377,0.714093,3.10108,2.83519,0.752572,3.1114,2.71308,0.0285496,0.0236344,0.0676832,0.0977858,0.0285548,0.0243168
131.477,0.780471,3.11077,2.7374,0.751799,3.11162,2.71377,0.713199,3.10137,2.83519,0.751797,3.11176,2.71308,0.028684,0.0236344,0.0679256,0.0977858,0.0286905,0.0243168
131.488,0.779842,3.11109,2.7378,0.750252,3.11232,2.71377,0.71141,3.10193,2.83519,0.750249,3.11246,2.71308,0.0296155,0.0240344,0.0690426,0.0973858,0.029625,0.0247168
131.518,0.778126,3.11246,2.7405,0.749424,3.1127,2.71377,0.710452,3.10224,2.83519,0.749419,3.11284,2.71308,0.0287035,0.0267344,0.0684429,0.0946858,0.0287091,0.0274168
131.538,0.776549,3.11382,2.7416,0.74738,3.11363,2.71377,0.708088,3.10298,2.83519,0.747374,3.11378,2.71308,0.0291698,0.0278344,0.0693129,0.0935858,0.0291751,0.0285168
131.561,0.775983,3.11413,2.7414,0.747214,3.11371,2.71377,0.707897,3.10304,2.83519,0.747208,3.11385,2.71308,0.0287719,0.0276344,0.0689828,0.0937858,0.0287762,0.0283168
131.569,0.775384,3.11434,2.741,0.746662,3.11396,2.71377,0.707258,3.10325,2.83519,0.746655,3.11411,2.71308,0.0287244,0.0272344,0.0690234,0.0941858,0.0287294,0.0279168
131.574,0.774743,3.11446,2.7404,0.74633,3.11411,2.71377,0.706875,3.10337,2.83519,0.746324,3.11426,2.71308,0.0284144,0.0266344,0.0687695,0.0947858,0.0284198,0.0273168
131.599,0.774052,3.11452,2.7395,0.74506,3.11469,2.71377,0.705405,3.10383,2.83519,0.745052,3.11484,2.71308,0.028992,0.0257344,0.0694738,0.0956858,0.0290013,0.0264168
131.609,0.77254,3.11455,2.7374,0.744288,3.11504,2.71377,0.704511,3.10411,2.83519,0.744279,3.11519,2.71308,0.0282566,0.0236344,0.0688237,0.0977858,0.0282682,0.0243168
131.64,0.770305,3.1149,2.7357,0.742576,3.11582,2.71377,0.702531,3.10474,2.83519,0.742566,3.11597,2.71308,0.027744,0.0219344,0.0685303,0.0994858,0.0277596,0.0226168
131.648,0.769089,3.11561,2.7367,0.741803,3.11618,2.71377,0.701636,3.10502,2.83519,0.741793,3.11633,2.71308,0.027292,0.0229344,0.0682787,0.0984858,0.0273064,0.0236168
131.681,0.768116,3.11663,2.739,0.739982,3.11701,2.71377,0.699528,3.10569,2.83519,0.73997,3.11716,2.71308,0.0281368,0.0252344,0.0694548,0.0961858,0.0281518,0.0259168
131.695,0.767212,3.1177,2.7414,0.739706,3.11713,2.71377,0.699209,3.10579,2.83519,0.739693,3.11729,2.71308,0.0275121,0.0276344,0.0690374,0.0937858,0.0275222,0.0283168
131.7,0.766729,3.11816,2.7422,0.73921,3.11736,2.71377,0.698634,3.10597,2.83519,0.739196,3.11751,2.71308,0.0275311,0.0284344,0.0691762,0.0929858,0.0275403,0.0291168
131.732,0.766179,3.11852,2.7426,0.737389,3.11819,2.71377,0.696526,3.10664,2.83519,0.737374,3.11835,2.71308,0.0287926,0.0288344,0.0706597,0.0925858,0.0288061,0.0295168
131.742,0.765545,3.11879,2.7424,0.737223,3.11827,2.71377,0.696334,3.1067,2.83519,0.737208,3.11842,2.71308,0.0283272,0.0286344,0.0702592,0.0927858,0.0283397,0.0293168
131.753,0.76316,3.1192,2.7403,0.736285,3.11869,2.71377,0.695248,3.10704,2.83519,0.736269,3.11885,2.71308,0.0268798,0.0265344,0.0689912,0.0948858,0.0268932,0.0272168
131.783,0.761368,3.11936,2.7383,0.73452,3.1195,2.71377,0.693204,3.10769,2.83519,0.734502,3.11966,2.71308,0.0268485,0.0245344,0.0691554,0.0968858,0.0268673,0.0252168
131.794,0.760534,3.11949,2.7376,0.734134,3.11967,2.71377,0.692757,3.10783,2.83519,0.734116,3.11983,2.71308,0.0264009,0.0238344,0.0687712,0.0975858,0.0264204,0.0245168
131.824,0.758684,3.12023,2.7381,0.731983,3.12065,2.71377,0.690266,3.10862,2.83519,0.731963,3.12082,2.71308,0.0267043,0.0243344,0.0693957,0.0970858,0.0267272,0.0250168
131.84,0.758267,3.1206,2.7391,0.731817,3.12073,2.71377,0.690074,3.10868,2.83519,0.731797,3.12089,2.71308,0.0264504,0.0253344,0.0692272,0.0960858,0.0264717,0.0260168
131.844,0.757888,3.12103,2.7403,0.731707,3.12078,2.71377,0.689946,3.10872,2.83519,0.731687,3.12094,2.71308,0.0261823,0.0265344,0.0690473,0.0948858,0.0262014,0.0272168
