time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
38.289,2.49879,-1.17048,-0.2797,2.63697,-1.10005,-0.28097,2.65032,-1.23055,-0.332284,2.64117,-1.10154,-0.308435,0.155092,0.00126978,0.163003,0.0525837,0.158187,0.0287345
38.301,2.499,-1.17054,-0.2801,2.63702,-1.10007,-0.28097,2.65037,-1.23057,-0.332284,2.64122,-1.10156,-0.308435,0.154972,0.000869781,0.162842,0.0521837,0.158064,0.0283345
38.303,2.49921,-1.17062,-0.2802,2.63774,-1.10027,-0.28097,2.65109,-1.23082,-0.332284,2.64194,-1.10179,-0.308435,0.155373,0.000769781,0.163378,0.0520837,0.15846,0.0282345
38.33,2.4994,-1.17071,-0.28,2.6378,-1.10029,-0.28097,2.65114,-1.23084,-0.332284,2.64199,-1.1018,-0.308435,0.15528,0.000969781,0.163218,0.0522837,0.158363,0.0284345
38.332,2.49959,-1.17081,-0.2797,2.63785,-1.1003,-0.28097,2.65119,-1.23086,-0.332284,2.64204,-1.10182,-0.308435,0.155201,0.00126978,0.163064,0.0525837,0.15828,0.0287345
38.334,2.49976,-1.17091,-0.2792,2.63871,-1.10055,-0.28097,2.65204,-1.23115,-0.332284,2.64289,-1.10209,-0.308435,0.155738,0.00176978,0.163761,0.0530837,0.158812,0.0292345
38.366,2.49994,-1.17099,-0.2788,2.63876,-1.10057,-0.28097,2.65209,-1.23117,-0.332284,2.64295,-1.10211,-0.308435,0.155663,0.00216978,0.16362,0.0534837,0.158733,0.0296345
38.368,2.50013,-1.17107,-0.2783,2.63881,-1.10058,-0.28097,2.65215,-1.23119,-0.332284,2.643,-1.10212,-0.308435,0.155574,0.00266978,0.163474,0.0539837,0.15864,0.0301345
38.37,2.50032,-1.17115,-0.2779,2.63905,-1.10065,-0.28097,2.65239,-1.23127,-0.332284,2.64324,-1.1022,-0.308435,0.155615,0.00306978,0.163518,0.0543837,0.158678,0.0305345
38.413,2.50092,-1.17135,-0.2776,2.63764,-1.10168,-0.335932,2.65326,-1.23147,-0.332602,2.64199,-1.10317,-0.382104,0.153448,0.0583321,0.163776,0.0550017,0.15668,0.104504
38.419,2.50113,-1.17143,-0.2778,2.63769,-1.1017,-0.335932,2.65331,-1.23149,-0.332602,2.64204,-1.10319,-0.382104,0.15333,0.0581321,0.163606,0.0548017,0.156559,0.104304
38.433,2.50136,-1.1715,-0.2781,2.63809,-1.10184,-0.335932,2.65371,-1.23163,-0.332602,2.64243,-1.10335,-0.382104,0.153453,0.0578321,0.16379,0.0545017,0.156671,0.104004
38.436,2.50162,-1.17158,-0.2781,2.63814,-1.10186,-0.335932,2.65376,-1.23165,-0.332602,2.64248,-1.10337,-0.382104,0.153296,0.0578321,0.163578,0.0545017,0.156509,0.104004
38.444,2.50191,-1.17165,-0.2781,2.6387,-1.10206,-0.335932,2.65433,-1.23184,-0.332602,2.64303,-1.10359,-0.382104,0.153481,0.0578321,0.163881,0.0545017,0.15668,0.104004
38.46,2.50221,-1.17172,-0.278,2.63878,-1.10208,-0.335932,2.65441,-1.23187,-0.332602,2.64311,-1.10362,-0.382104,0.153298,0.0579321,0.163656,0.0546017,0.156492,0.104104
38.464,2.50251,-1.17179,-0.2778,2.63885,-1.10211,-0.335932,2.65448,-1.2319,-0.332602,2.64318,-1.10365,-0.382104,0.153119,0.0581321,0.16343,0.0548017,0.156308,0.104304
38.466,2.50279,-1.17188,-0.2776,2.63903,-1.10217,-0.335932,2.65466,-1.23196,-0.332602,2.64336,-1.10372,-0.382104,0.153035,0.0583321,0.163322,0.0550017,0.156216,0.104504
38.484,2.50306,-1.17197,-0.277,2.63933,-1.10228,-0.335932,2.65497,-1.23206,-0.332602,2.64366,-1.10384,-0.382104,0.153066,0.0589321,0.163364,0.0556017,0.156237,0.105104
38.495,2.50331,-1.17209,-0.2762,2.64007,-1.10253,-0.335932,2.65571,-1.23232,-0.332602,2.64438,-1.10413,-0.382104,0.153433,0.0597321,0.163871,0.0564017,0.156587,0.105904
38.514,2.50355,-1.17223,-0.2751,2.64025,-1.10259,-0.335932,2.65589,-1.23238,-0.332602,2.64456,-1.1042,-0.382104,0.153412,0.0608321,0.163788,0.0575017,0.156558,0.107004
38.521,2.50377,-1.17237,-0.274,2.6403,-1.10261,-0.335932,2.65594,-1.2324,-0.332602,2.64461,-1.10422,-0.382104,0.153315,0.0619321,0.163578,0.0586017,0.156455,0.108104
38.525,2.50398,-1.17253,-0.2732,2.64037,-1.10264,-0.335932,2.65602,-1.23243,-0.332602,2.64468,-1.10426,-0.382104,0.153254,0.0627321,0.163407,0.0594017,0.156388,0.108904
38.526,2.50419,-1.17268,-0.2728,2.6406,-1.10272,-0.335932,2.65625,-1.23251,-0.332602,2.64491,-1.10435,-0.382104,0.153307,0.0631321,0.163407,0.0598017,0.156432,0.109304
38.546,2.5044,-1.1728,-0.2727,2.64133,-1.10297,-0.335932,2.65699,-1.23276,-0.332602,2.64563,-1.10464,-0.382104,0.153709,0.0632321,0.163941,0.0599017,0.156817,0.109404
38.564,2.50465,-1.1729,-0.2728,2.64138,-1.10299,-0.335932,2.65704,-1.23278,-0.332602,2.64568,-1.10466,-0.382104,0.153564,0.0631321,0.163726,0.0598017,0.156667,0.109304
38.566,2.50495,-1.17296,-0.2732,2.64146,-1.10302,-0.335932,2.65711,-1.23281,-0.332602,2.64575,-1.10469,-0.382104,0.153381,0.0627321,0.163507,0.0594017,0.156479,0.108904
38.569,2.50528,-1.17299,-0.2736,2.64159,-1.10306,-0.335932,2.65724,-1.23285,-0.332602,2.64588,-1.10474,-0.382104,0.153195,0.0623321,0.163324,0.0590017,0.156286,0.108504
38.586,2.50563,-1.173,-0.2742,2.64224,-1.10329,-0.335932,2.6579,-1.23308,-0.332602,2.64653,-1.105,-0.382104,0.15337,0.0617321,0.163694,0.0584017,0.156447,0.107904
38.6,2.50601,-1.17301,-0.2747,2.64235,-1.10333,-0.335932,2.65801,-1.23311,-0.332602,2.64663,-1.10504,-0.382104,0.153116,0.0612321,0.163451,0.0579017,0.156187,0.107404
38.604,2.50639,-1.17303,-0.2752,2.6424,-1.10334,-0.335932,2.65806,-1.23313,-0.332602,2.64668,-1.10506,-0.382104,0.152818,0.0607321,0.163142,0.0574017,0.155884,0.106904
38.607,2.50677,-1.17305,-0.2756,2.64257,-1.10341,-0.335932,2.65824,-1.23319,-0.332602,2.64685,-1.10513,-0.382104,0.152625,0.0603321,0.162973,0.0570017,0.155684,0.106504
38.617,2.50712,-1.17309,-0.276,2.64283,-1.1035,-0.335932,2.65849,-1.23328,-0.332602,2.6471,-1.10523,-0.382104,0.152514,0.0599321,0.162901,0.0566017,0.155565,0.106104
38.644,2.50744,-1.17314,-0.2765,2.6442,-1.1033,-0.313922,2.65956,-1.23352,-0.33184,2.64856,-1.10487,-0.336798,0.153566,0.0374218,0.163671,0.0553401,0.156767,0.0602977
38.648,2.50772,-1.17321,-0.2773,2.64425,-1.10332,-0.313922,2.65961,-1.23354,-0.33184,2.64861,-1.10489,-0.336798,0.153378,0.0366218,0.163434,0.0545401,0.156576,0.0594977
38.657,2.50798,-1.17328,-0.2783,2.64459,-1.10343,-0.313922,2.65994,-1.23366,-0.33184,2.64894,-1.10501,-0.336798,0.153434,0.0356218,0.163519,0.0535401,0.156628,0.0584977
38.663,2.5082,-1.17337,-0.2795,2.64464,-1.10344,-0.313922,2.66,-1.23367,-0.33184,2.64899,-1.10502,-0.336798,0.153312,0.0344218,0.163335,0.0523401,0.156502,0.0572977
38.668,2.5084,-1.17344,-0.2809,2.64476,-1.10348,-0.313922,2.66012,-1.23372,-0.33184,2.64912,-1.10507,-0.336798,0.15326,0.0330218,0.163256,0.0509401,0.156447,0.0558977
38.678,2.50857,-1.1735,-0.2822,2.64515,-1.10361,-0.313922,2.66051,-1.23385,-0.33184,2.6495,-1.1052,-0.336798,0.153417,0.0317218,0.163482,0.0496401,0.156602,0.0545977
38.698,2.50872,-1.17354,-0.2833,2.64578,-1.10381,-0.313922,2.66114,-1.23407,-0.33184,2.65013,-1.10542,-0.336798,0.153775,0.0306218,0.164001,0.0485401,0.156958,0.0534977
38.71,2.50887,-1.17358,-0.2838,2.64584,-1.10383,-0.313922,2.66119,-1.23409,-0.33184,2.65018,-1.10544,-0.336798,0.153699,0.0301218,0.163902,0.0480401,0.15688,0.0529977
38.712,2.50902,-1.17362,-0.2837,2.64589,-1.10385,-0.313922,2.66125,-1.2341,-0.33184,2.65023,-1.10546,-0.336798,0.153626,0.0302218,0.163805,0.0481401,0.156805,0.0530977
38.719,2.50914,-1.17367,-0.2832,2.64612,-1.10392,-0.313922,2.66148,-1.23418,-0.33184,2.65046,-1.10554,-0.336798,0.153712,0.0307218,0.163917,0.0486401,0.156889,0.0535977
38.729,2.50922,-1.17372,-0.2827,2.64642,-1.10402,-0.313922,2.66178,-1.23429,-0.33184,2.65077,-1.10565,-0.336798,0.153887,0.0312218,0.164141,0.0491401,0.157063,0.0540977
38.739,2.50927,-1.17378,-0.2823,2.64716,-1.10426,-0.313922,2.66252,-1.23454,-0.33184,2.6515,-1.1059,-0.336798,0.154428,0.0316218,0.164862,0.0495401,0.157602,0.0544977
38.764,2.50929,-1.17383,-0.2818,2.64721,-1.10428,-0.313922,2.66257,-1.23456,-0.33184,2.65155,-1.10592,-0.336798,0.15447,0.0321218,0.164875,0.0500401,0.157643,0.0549977
38.766,2.50932,-1.17388,-0.2813,2.64726,-1.1043,-0.313922,2.66262,-1.23458,-0.33184,2.6516,-1.10594,-0.336798,0.154501,0.0326218,0.164887,0.0505401,0.157674,0.0554977
38.77,2.50937,-1.17391,-0.2808,2.64739,-1.10434,-0.313922,2.66275,-1.23462,-0.33184,2.65173,-1.10598,-0.336798,0.15457,0.0331218,0.164964,0.0510401,0.157742,0.0559977
38.78,2.50944,-1.17394,-0.2805,2.64762,-1.10441,-0.313922,2.66298,-1.2347,-0.33184,2.65196,-1.10606,-0.336798,0.154682,0.0334218,0.165119,0.0513401,0.157853,0.0562977
38.79,2.50956,-1.17397,-0.2804,2.6479,-1.1045,-0.313922,2.66326,-1.2348,-0.33184,2.65224,-1.10616,-0.336798,0.154802,0.0335218,0.165303,0.0514401,0.157971,0.0563977
38.815,2.50971,-1.174,-0.2803,2.64792,-1.10451,-0.313922,2.66328,-1.23481,-0.33184,2.65226,-1.10617,-0.336798,0.154696,0.0336218,0.165169,0.0515401,0.157863,0.0564977
38.817,2.50991,-1.17405,-0.28,2.64794,-1.10451,-0.313922,2.6633,-1.23481,-0.33184,2.65228,-1.10617,-0.336798,0.154552,0.0339218,0.164981,0.0518401,0.157716,0.0567977
38.82,2.51017,-1.17412,-0.2795,2.64797,-1.10452,-0.313922,2.66333,-1.23482,-0.33184,2.6523,-1.10618,-0.336798,0.15437,0.0344218,0.164746,0.0523401,0.157531,0.0572977
38.841,2.51048,-1.17419,-0.2791,2.64823,-1.10461,-0.313922,2.66359,-1.23491,-0.33184,2.65257,-1.10628,-0.336798,0.15433,0.0348218,0.164714,0.0527401,0.157486,0.0576977
38.861,2.51081,-1.17429,-0.2788,2.64839,-1.10466,-0.313922,2.66375,-1.23497,-0.33184,2.65273,-1.10633,-0.336798,0.154194,0.0351218,0.164541,0.0530401,0.157346,0.0579977
38.871,2.51191,-1.17462,-0.2777,2.64845,-1.10468,-0.313922,2.66381,-1.23499,-0.33184,2.65278,-1.10635,-0.336798,0.153408,0.0362218,0.163458,0.0541401,0.156542,0.0590977
38.932,2.51365,-1.17551,-0.274,2.64922,-1.10535,-0.327016,2.66458,-1.23525,-0.331784,2.65358,-1.10688,-0.351136,0.152652,0.053016,0.162325,0.0577843,0.155852,0.0771355
38.951,2.51392,-1.17562,-0.2731,2.64924,-1.10536,-0.327016,2.6646,-1.23526,-0.331784,2.6536,-1.10689,-0.351136,0.152476,0.053916,0.162054,0.0586843,0.155672,0.0780355
38.953,2.51421,-1.17572,-0.2723,2.64927,-1.10537,-0.327016,2.66463,-1.23526,-0.331784,2.65362,-1.1069,-0.351136,0.152288,0.054716,0.161775,0.0594843,0.155479,0.0788355
38.956,2.51452,-1.17583,-0.2717,2.64932,-1.10539,-0.327016,2.66467,-1.23528,-0.331784,2.65367,-1.10691,-0.351136,0.152091,0.055316,0.161493,0.0600843,0.155276,0.0794355
38.961,2.51488,-1.17594,-0.2715,2.6494,-1.10541,-0.327016,2.66476,-1.23531,-0.331784,2.65375,-1.10695,-0.351136,0.151886,0.055516,0.161208,0.0602843,0.155066,0.0796355
38.994,2.51528,-1.17605,-0.2717,2.64968,-1.10551,-0.327016,2.66503,-1.23541,-0.331784,2.65403,-1.10705,-0.351136,0.151782,0.055316,0.161086,0.0600843,0.154956,0.0794355
38.999,2.51571,-1.17614,-0.2721,2.6497,-1.10552,-0.327016,2.66506,-1.23541,-0.331784,2.65405,-1.10706,-0.351136,0.151465,0.054916,0.160683,0.0596843,0.154633,0.0790355
39.004,2.51615,-1.17621,-0.2728,2.64975,-1.10553,-0.327016,2.66511,-1.23543,-0.331784,2.6541,-1.10707,-0.351136,0.151148,0.054216,0.160302,0.0589843,0.15431,0.0783355
39.014,2.51657,-1.17626,-0.2737,2.64986,-1.10557,-0.327016,2.66522,-1.23547,-0.331784,2.65421,-1.10711,-0.351136,0.150882,0.053316,0.160012,0.0580843,0.154039,0.0774355
39.045,2.51695,-1.1763,-0.2746,2.65001,-1.10562,-0.327016,2.66536,-1.23552,-0.331784,2.65435,-1.10716,-0.351136,0.150658,0.052416,0.159789,0.0571843,0.15381,0.0765355
39.047,2.51729,-1.17632,-0.2756,2.65001,-1.10562,-0.327016,2.66536,-1.23552,-0.331784,2.65435,-1.10716,-0.351136,0.150371,0.051416,0.159466,0.0561843,0.15352,0.0755355
39.049,2.51757,-1.17635,-0.2765,2.65001,-1.10562,-0.327016,2.66536,-1.23552,-0.331784,2.65435,-1.10716,-0.351136,0.150136,0.050516,0.159197,0.0552843,0.153282,0.0746355
39.055,2.51779,-1.17637,-0.2772,2.65001,-1.10562,-0.327016,2.66537,-1.23552,-0.331784,2.65436,-1.10717,-0.351136,0.149964,0.049816,0.158998,0.0545843,0.153106,0.0739355
39.075,2.51793,-1.17639,-0.2778,2.65028,-1.10571,-0.327016,2.66564,-1.23561,-0.331784,2.65462,-1.10726,-0.351136,0.150037,0.049216,0.159135,0.0539843,0.153177,0.0733355
39.084,2.51802,-1.1764,-0.2785,2.6503,-1.10572,-0.327016,2.66566,-1.23562,-0.331784,2.65464,-1.10727,-0.351136,0.149982,0.048516,0.159072,0.0532843,0.153121,0.0726355
39.086,2.51806,-1.17641,-0.2791,2.65032,-1.10572,-0.327016,2.66568,-1.23563,-0.331784,2.65466,-1.10728,-0.351136,0.149959,0.047916,0.159045,0.0526843,0.153097,0.0720355
39.096,2.51812,-1.17643,-0.2795,2.65046,-1.10577,-0.327016,2.66582,-1.23568,-0.331784,2.6548,-1.10733,-0.351136,0.150018,0.047516,0.159139,0.0522843,0.153156,0.0716355
39.103,2.51823,-1.17646,-0.2795,2.65048,-1.10578,-0.327016,2.66584,-1.23568,-0.331784,2.65482,-1.10734,-0.351136,0.149945,0.047516,0.159039,0.0522843,0.153081,0.0716355
39.116,2.51843,-1.17653,-0.2792,2.65073,-1.10586,-0.327016,2.66609,-1.23577,-0.331784,2.65507,-1.10743,-0.351136,0.149991,0.047816,0.159105,0.0525843,0.153124,0.0719355
39.132,2.5187,-1.17664,-0.2788,2.65075,-1.10587,-0.327016,2.66611,-1.23578,-0.331784,2.65509,-1.10744,-0.351136,0.149818,0.048216,0.158836,0.0529843,0.152946,0.0723355
39.134,2.51902,-1.17677,-0.2784,2.65077,-1.10588,-0.327016,2.66613,-1.23578,-0.331784,2.65511,-1.10744,-0.351136,0.149604,0.048616,0.158501,0.0533843,0.152726,0.0727355
39.146,2.51938,-1.17691,-0.2782,2.65087,-1.10591,-0.327016,2.66623,-1.23582,-0.331784,2.65521,-1.10748,-0.351136,0.149431,0.048816,0.158229,0.0535843,0.152547,0.0729355
39.147,2.51974,-1.17703,-0.278,2.65095,-1.10594,-0.327016,2.66631,-1.23584,-0.331784,2.65529,-1.10751,-0.351136,0.149226,0.049016,0.157924,0.0537843,0.152335,0.0731355
39.171,2.52011,-1.17713,-0.278,2.65066,-1.10624,-0.342398,2.66654,-1.23589,-0.331793,2.65507,-1.10769,-0.36683,0.148553,0.0643978,0.157775,0.0537925,0.151777,0.0888297
39.187,2.52048,-1.17721,-0.2782,2.65076,-1.10627,-0.342398,2.66664,-1.23592,-0.331793,2.65517,-1.10773,-0.36683,0.14834,0.0641978,0.157519,0.0535925,0.151559,0.0886297
39.191,2.52109,-1.17731,-0.2787,2.65079,-1.10628,-0.342398,2.66667,-1.23593,-0.331793,2.6552,-1.10774,-0.36683,0.147871,0.0636978,0.156937,0.0530925,0.151081,0.0881297
39.197,2.52131,-1.17737,-0.2787,2.65086,-1.10631,-0.342398,2.66675,-1.23596,-0.331793,2.65528,-1.10776,-0.36683,0.147758,0.0636978,0.156796,0.0530925,0.150966,0.0881297
39.208,2.52146,-1.17742,-0.2787,2.65114,-1.10641,-0.342398,2.66703,-1.23606,-0.331793,2.65555,-1.10787,-0.36683,0.147848,0.0636978,0.156936,0.0530925,0.151052,0.0881297
39.232,2.52156,-1.17747,-0.2785,2.65116,-1.10642,-0.342398,2.66705,-1.23606,-0.331793,2.65557,-1.10788,-0.36683,0.147798,0.0638978,0.156844,0.0532925,0.151001,0.0883297
39.234,2.52163,-1.17752,-0.2781,2.65118,-1.10642,-0.342398,2.66707,-1.23607,-0.331793,2.65559,-1.10789,-0.36683,0.147784,0.0642978,0.156786,0.0536925,0.150985,0.0887297
39.238,2.52166,-1.17758,-0.2778,2.65122,-1.10644,-0.342398,2.66711,-1.23608,-0.331793,2.65563,-1.1079,-0.36683,0.147802,0.0645978,0.156771,0.0539925,0.151002,0.0890297
39.248,2.5217,-1.17762,-0.2774,2.65133,-1.10648,-0.342398,2.66722,-1.23612,-0.331793,2.65574,-1.10794,-0.36683,0.147869,0.0649978,0.156835,0.0543925,0.151067,0.0894297
39.258,2.52178,-1.17767,-0.277,2.6516,-1.10657,-0.342398,2.6675,-1.23622,-0.331793,2.65601,-1.10805,-0.36683,0.148016,0.0653978,0.157036,0.0547925,0.151212,0.0898297
39.281,2.5219,-1.17772,-0.2766,2.65163,-1.10658,-0.342398,2.66752,-1.23623,-0.331793,2.65604,-1.10806,-0.36683,0.147951,0.0657978,0.156935,0.0551925,0.151145,0.0902297
39.284,2.52207,-1.17777,-0.2763,2.65165,-1.10659,-0.342398,2.66754,-1.23623,-0.331793,2.65606,-1.10806,-0.36683,0.147843,0.0660978,0.156779,0.0554925,0.151035,0.0905297
39.289,2.52229,-1.17784,-0.2759,2.6517,-1.10661,-0.342398,2.66759,-1.23625,-0.331793,2.6561,-1.10808,-0.36683,0.147712,0.0664978,0.156597,0.0558925,0.1509,0.0909297
39.309,2.52259,-1.17792,-0.2757,2.65196,-1.1067,-0.342398,2.66785,-1.23634,-0.331793,2.65636,-1.10818,-0.36683,0.147679,0.0666978,0.156571,0.0560925,0.150862,0.0911297
39.319,2.52296,-1.17802,-0.2755,2.652,-1.10672,-0.342398,2.6679,-1.23636,-0.331793,2.65641,-1.1082,-0.36683,0.147439,0.0668978,0.156244,0.0562925,0.150616,0.0913297
39.33,2.52338,-1.17814,-0.2753,2.65212,-1.10676,-0.342398,2.66802,-1.2364,-0.331793,2.65652,-1.10824,-0.36683,0.147207,0.0670978,0.155927,0.0564925,0.150377,0.0915297
39.336,2.52383,-1.17829,-0.275,2.65215,-1.10677,-0.342398,2.66805,-1.23641,-0.331793,2.65656,-1.10826,-0.36683,0.146908,0.0673978,0.155493,0.0567925,0.15007,0.0918297
39.35,2.52429,-1.17846,-0.2745,2.65239,-1.10685,-0.342398,2.66829,-1.23649,-0.331793,2.65679,-1.10835,-0.36683,0.146753,0.0678978,0.155257,0.0572925,0.149907,0.0923297
39.365,2.52472,-1.17863,-0.2741,2.65241,-1.10686,-0.342398,2.66831,-1.2365,-0.331793,2.65681,-1.10835,-0.36683,0.146473,0.0682978,0.154805,0.0576925,0.149619,0.0927297
39.367,2.52512,-1.17881,-0.274,2.65244,-1.10687,-0.342398,2.66834,-1.23651,-0.331793,2.65684,-1.10836,-0.36683,0.146236,0.0683978,0.154402,0.0577925,0.149374,0.0928297
39.402,2.52606,-1.17927,-0.2756,2.65289,-1.10703,-0.342398,2.6688,-1.23667,-0.331793,2.65729,-1.10854,-0.36683,0.145965,0.0667978,0.153848,0.0561925,0.149083,0.0912297
39.422,2.52618,-1.1793,-0.276,2.65292,-1.10704,-0.345203,2.66883,-1.23668,-0.334597,2.65732,-1.10855,-0.369635,0.145896,0.0692027,0.153759,0.0585975,0.149012,0.0936346
39.427,2.52629,-1.1793,-0.2762,2.65292,-1.10704,-0.346325,2.66883,-1.23668,-0.33572,2.65732,-1.10855,-0.370757,0.145797,0.0701247,0.153654,0.0595195,0.148912,0.0945567
39.432,2.52642,-1.17928,-0.2761,2.65292,-1.10704,-0.350252,2.66883,-1.23668,-0.339647,2.65732,-1.10855,-0.374684,0.145673,0.0741517,0.153539,0.0635465,0.148787,0.0985836
39.453,2.52658,-1.17927,-0.276,2.65292,-1.10704,-0.367082,2.66883,-1.23668,-0.356476,2.65732,-1.10855,-0.391514,0.145526,0.0910817,0.153396,0.0804765,0.148639,0.115514
39.466,2.52677,-1.17927,-0.2759,2.65292,-1.10704,-0.368204,2.66883,-1.23668,-0.357599,2.65732,-1.10855,-0.392636,0.145361,0.0923038,0.153216,0.0816985,0.148471,0.116736
39.468,2.527,-1.1793,-0.2758,2.65292,-1.10704,-0.369326,2.66883,-1.23668,-0.35872,2.65732,-1.10855,-0.393758,0.145182,0.0935257,0.152993,0.0829205,0.148288,0.117958
39.484,2.52759,-1.17947,-0.2762,2.65249,-1.10703,-0.38511,2.66889,-1.23663,-0.367586,2.65697,-1.10847,-0.405099,0.144397,0.10891,0.152431,0.0913862,0.147585,0.128899
39.494,2.52794,-1.17958,-0.2768,2.65249,-1.10703,-0.401379,2.66889,-1.23663,-0.383855,2.65697,-1.10847,-0.421368,0.144147,0.124579,0.152062,0.107055,0.147328,0.144568
39.515,2.52832,-1.1797,-0.2776,2.65249,-1.10703,-0.403062,2.66889,-1.23663,-0.385538,2.65697,-1.10847,-0.423051,0.143875,0.125462,0.151668,0.107938,0.14705,0.145451
39.518,2.5287,-1.1798,-0.2785,2.65249,-1.10703,-0.404745,2.66889,-1.23663,-0.387221,2.65697,-1.10847,-0.424734,0.143601,0.126245,0.151276,0.108721,0.146769,0.146234
39.521,2.52906,-1.17989,-0.2794,2.65249,-1.10703,-0.406428,2.66889,-1.23663,-0.388904,2.65697,-1.10847,-0.426417,0.14334,0.127028,0.15091,0.109504,0.146502,0.147017
39.535,2.52938,-1.17997,-0.2802,2.65249,-1.10703,-0.41316,2.66889,-1.23663,-0.395636,2.65697,-1.10847,-0.433149,0.143094,0.13296,0.150578,0.115436,0.146251,0.152949
39.545,2.52967,-1.18002,-0.2812,2.65249,-1.10703,-0.431112,2.66889,-1.23663,-0.413588,2.65697,-1.10847,-0.451101,0.142873,0.149912,0.150294,0.132388,0.146026,0.169901
39.568,2.52991,-1.18005,-0.2829,2.65249,-1.10703,-0.432234,2.66889,-1.23663,-0.41471,2.65697,-1.10847,-0.452223,0.142686,0.149334,0.150063,0.13181,0.145835,0.169323
39.587,2.53045,-1.17996,-0.2945,2.65249,-1.10703,-0.449625,2.66889,-1.23663,-0.432101,2.65697,-1.10847,-0.469614,0.142175,0.155125,0.149596,0.137601,0.145319,0.175114
39.608,2.53119,-1.18015,-0.3075,2.65249,-1.10703,-0.457479,2.66889,-1.23663,-0.439955,2.65697,-1.10847,-0.477468,0.141637,0.149979,0.148833,0.132455,0.144768,0.169968
39.618,2.53152,-1.18039,-0.3106,2.65249,-1.10703,-0.462528,2.66889,-1.23663,-0.445004,2.65697,-1.10847,-0.482517,0.14148,0.151928,0.14844,0.134404,0.144602,0.171917
39.628,2.53188,-1.18068,-0.3133,2.65249,-1.10703,-0.478797,2.66889,-1.23663,-0.461273,2.65697,-1.10847,-0.498786,0.141321,0.165497,0.147993,0.147973,0.144432,0.185486
39.668,2.53309,-1.18137,-0.3213,2.65249,-1.10703,-0.488334,2.66889,-1.23663,-0.47081,2.65697,-1.10847,-0.508323,0.140654,0.167034,0.146614,0.14951,0.143735,0.187023
39.679,2.53386,-1.18137,-0.3281,2.65249,-1.10703,-0.497871,2.66889,-1.23663,-0.480347,2.65697,-1.10847,-0.51786,0.140002,0.169771,0.1459,0.152247,0.143073,0.18976
39.729,2.53522,-1.18095,-0.3473,2.65343,-1.10722,-0.515643,2.66913,-1.23666,-0.508597,2.65786,-1.10859,-0.525895,0.13932,0.168343,0.145047,0.161297,0.142398,0.178595
39.74,2.53533,-1.18109,-0.3504,2.65343,-1.10722,-0.53079,2.66913,-1.23666,-0.523744,2.65786,-1.10859,-0.541042,0.139303,0.18039,0.144887,0.173344,0.142377,0.190642
39.765,2.53542,-1.18131,-0.3534,2.65343,-1.10722,-0.532473,2.66913,-1.23666,-0.525427,2.65786,-1.10859,-0.542725,0.13934,0.179073,0.144717,0.172027,0.142407,0.189325
39.768,2.53563,-1.18185,-0.3596,2.65343,-1.10722,-0.5364,2.66913,-1.23666,-0.529354,2.65786,-1.10859,-0.546652,0.13945,0.1768,0.144323,0.169754,0.142503,0.187052
39.775,2.53573,-1.18209,-0.3632,2.65343,-1.10722,-0.544254,2.66913,-1.23666,-0.537208,2.65786,-1.10859,-0.554506,0.139494,0.181054,0.144134,0.174008,0.142541,0.191306
39.802,2.53584,-1.18227,-0.3672,2.65343,-1.10722,-0.560523,2.66913,-1.23666,-0.553477,2.65786,-1.10859,-0.570775,0.139498,0.193323,0.143961,0.186277,0.142539,0.203575
39.843,2.53666,-1.18195,-0.3881,2.65343,-1.10722,-0.579036,2.66913,-1.23666,-0.57199,2.65786,-1.10859,-0.589288,0.138632,0.190936,0.143325,0.18389,0.14167,0.201188
39.894,2.53739,-1.18096,-0.4121,2.65343,-1.10722,-0.608208,2.66913,-1.23666,-0.601162,2.65786,-1.10859,-0.61846,0.137489,0.196108,0.143035,0.189062,0.140538,0.20636
39.915,2.53711,-1.1813,-0.4248,2.65343,-1.10722,-0.617745,2.66913,-1.23666,-0.610699,2.65786,-1.10859,-0.627997,0.137905,0.192945,0.143159,0.185899,0.140951,0.203197
39.935,2.53682,-1.18166,-0.4355,2.65343,-1.10722,-0.634014,2.66913,-1.23666,-0.626968,2.65786,-1.10859,-0.644266,0.138344,0.198514,0.143293,0.191468,0.141386,0.208766
39.966,2.53661,-1.18201,-0.4544,2.65554,-1.10812,-0.646129,2.66921,-1.23688,-0.639167,2.65984,-1.10921,-0.656142,0.140014,0.191729,0.143501,0.184767,0.143128,0.201742
39.986,2.53692,-1.18201,-0.467,2.65554,-1.10812,-0.661837,2.66921,-1.23688,-0.654875,2.65984,-1.10921,-0.67185,0.139751,0.194837,0.143217,0.187875,0.142862,0.20485
40.017,2.53831,-1.18174,-0.485,2.65554,-1.10812,-0.673618,2.66921,-1.23688,-0.666656,2.65984,-1.10921,-0.683631,0.138429,0.188618,0.142041,0.181656,0.141529,0.198631
40.037,2.53935,-1.18159,-0.495,2.65554,-1.10812,-0.690448,2.66921,-1.23688,-0.683486,2.65984,-1.10921,-0.700461,0.137462,0.195448,0.141137,0.188486,0.140553,0.205461
